GemName,OrtName,Landuse,WegeDauer,Anzahl
Friedenweiler,Friedenweiler (Kernort),unbekannt,120,10
Friedenweiler,Friedenweiler,commercial,0,0
Friedenweiler,Friedenweiler,commercial,5,0
Friedenweiler,Friedenweiler,commercial,10,0
Friedenweiler,Friedenweiler,commercial,15,0
Friedenweiler,Friedenweiler,commercial,20,0
Friedenweiler,Friedenweiler,commercial,25,0
Friedenweiler,Friedenweiler,commercial,30,0
Friedenweiler,Friedenweiler,commercial,40,0
Friedenweiler,Friedenweiler,commercial,120,0
Friedenweiler,Friedenweiler,farmyard,0,0
Friedenweiler,Friedenweiler,farmyard,5,0
Friedenweiler,Friedenweiler,farmyard,10,0
Friedenweiler,Friedenweiler,farmyard,15,0
Friedenweiler,Friedenweiler,farmyard,20,0
Friedenweiler,Friedenweiler,farmyard,25,0
Friedenweiler,Friedenweiler,farmyard,30,0
Friedenweiler,Friedenweiler,farmyard,40,0
Friedenweiler,Friedenweiler,farmyard,120,0
Friedenweiler,Friedenweiler,industrial,0,0
Friedenweiler,Friedenweiler,industrial,5,0
Friedenweiler,Friedenweiler,industrial,10,0
Friedenweiler,Friedenweiler,industrial,15,0
Friedenweiler,Friedenweiler,industrial,20,0
Friedenweiler,Friedenweiler,industrial,25,0
Friedenweiler,Friedenweiler,industrial,30,0
Friedenweiler,Friedenweiler,industrial,40,0
Friedenweiler,Friedenweiler,industrial,120,0
Friedenweiler,Friedenweiler,residential,0,0
Friedenweiler,Friedenweiler,residential,5,0
Friedenweiler,Friedenweiler,residential,10,0
Friedenweiler,Friedenweiler,residential,15,0
Friedenweiler,Friedenweiler,residential,20,0
Friedenweiler,Friedenweiler,residential,25,0
Friedenweiler,Friedenweiler,residential,30,0
Friedenweiler,Friedenweiler,residential,40,0
Friedenweiler,Friedenweiler,residential,120,0
Friedenweiler,Friedenweiler,unbekannt,0,0
Friedenweiler,Friedenweiler,unbekannt,5,0
Friedenweiler,Friedenweiler,unbekannt,10,0
Friedenweiler,Friedenweiler,unbekannt,15,0
Friedenweiler,Friedenweiler,unbekannt,20,0
Friedenweiler,Friedenweiler,unbekannt,25,0
Friedenweiler,Friedenweiler,unbekannt,30,0
Friedenweiler,Friedenweiler,unbekannt,40,0
Friedenweiler,Friedenweiler,unbekannt,120,0
