GemName,OrtName,Landuse,WegeDauer,Anzahl
Staufen im Breisgau,Staufen im Breisgau,commercial,25,0
Staufen im Breisgau,Staufen im Breisgau,commercial,30,0
Staufen im Breisgau,Staufen im Breisgau,commercial,40,0
Staufen im Breisgau,Staufen im Breisgau,commercial,120,0
Staufen im Breisgau,Staufen im Breisgau,farmyard,0,0
Staufen im Breisgau,Staufen im Breisgau,farmyard,5,0
Staufen im Breisgau,Staufen im Breisgau,farmyard,10,0
Staufen im Breisgau,Staufen im Breisgau,farmyard,15,0
Staufen im Breisgau,Staufen im Breisgau,farmyard,20,0
Staufen im Breisgau,Staufen im Breisgau,farmyard,25,0
Staufen im Breisgau,Staufen im Breisgau,farmyard,30,0
Staufen im Breisgau,Staufen im Breisgau,farmyard,40,0
Staufen im Breisgau,Staufen im Breisgau,farmyard,120,0
Staufen im Breisgau,Staufen im Breisgau,industrial,0,0
Staufen im Breisgau,Staufen im Breisgau,industrial,5,0
Staufen im Breisgau,Staufen im Breisgau,industrial,10,0
Staufen im Breisgau,Staufen im Breisgau,industrial,15,0
Staufen im Breisgau,Staufen im Breisgau,industrial,20,0
Staufen im Breisgau,Staufen im Breisgau,industrial,25,0
Staufen im Breisgau,Staufen im Breisgau,industrial,30,0
Staufen im Breisgau,Staufen im Breisgau,industrial,40,0
Staufen im Breisgau,Staufen im Breisgau,industrial,120,0
Staufen im Breisgau,Staufen im Breisgau,residential,0,0
Staufen im Breisgau,Staufen im Breisgau,residential,5,0
Staufen im Breisgau,Staufen im Breisgau,residential,10,0
Staufen im Breisgau,Staufen im Breisgau,residential,15,0
Staufen im Breisgau,Staufen im Breisgau,residential,20,0
Staufen im Breisgau,Staufen im Breisgau,residential,25,0
Staufen im Breisgau,Staufen im Breisgau,residential,30,0
Staufen im Breisgau,Staufen im Breisgau,residential,40,0
Staufen im Breisgau,Staufen im Breisgau,residential,120,0
Staufen im Breisgau,Staufen im Breisgau,unbekannt,0,0
Staufen im Breisgau,Staufen im Breisgau,unbekannt,5,0
Staufen im Breisgau,Staufen im Breisgau,unbekannt,10,0
Staufen im Breisgau,Staufen im Breisgau,unbekannt,15,0
Staufen im Breisgau,Staufen im Breisgau,unbekannt,20,0
Staufen im Breisgau,Staufen im Breisgau,unbekannt,25,0
Staufen im Breisgau,Staufen im Breisgau,unbekannt,30,0
Staufen im Breisgau,Staufen im Breisgau,unbekannt,40,0
Staufen im Breisgau,Staufen im Breisgau,unbekannt,120,0
