GemName,OrtName,Landuse,WegeDauer,Anzahl
Hartheim am Rhein,Hartheim (Kernort),commercial,20,0
Hartheim am Rhein,Hartheim (Kernort),commercial,25,0
Hartheim am Rhein,Hartheim (Kernort),commercial,30,0
Hartheim am Rhein,Hartheim (Kernort),commercial,40,0
Hartheim am Rhein,Hartheim (Kernort),commercial,120,0
Hartheim am Rhein,Hartheim (Kernort),farmyard,0,0
Hartheim am Rhein,Hartheim (Kernort),farmyard,5,0
Hartheim am Rhein,Hartheim (Kernort),farmyard,10,0
Hartheim am Rhein,Hartheim (Kernort),farmyard,15,0
Hartheim am Rhein,Hartheim (Kernort),farmyard,20,0
Hartheim am Rhein,Hartheim (Kernort),farmyard,25,0
Hartheim am Rhein,Hartheim (Kernort),farmyard,30,1
Hartheim am Rhein,Hartheim (Kernort),farmyard,40,4
Hartheim am Rhein,Hartheim (Kernort),farmyard,120,2
Hartheim am Rhein,Hartheim (Kernort),industrial,0,0
Hartheim am Rhein,Hartheim (Kernort),industrial,5,0
Hartheim am Rhein,Hartheim (Kernort),industrial,10,0
Hartheim am Rhein,Hartheim (Kernort),industrial,15,36
Hartheim am Rhein,Hartheim (Kernort),industrial,20,31
Hartheim am Rhein,Hartheim (Kernort),industrial,25,4
Hartheim am Rhein,Hartheim (Kernort),industrial,30,1
Hartheim am Rhein,Hartheim (Kernort),industrial,40,0
Hartheim am Rhein,Hartheim (Kernort),industrial,120,0
Hartheim am Rhein,Hartheim (Kernort),residential,0,0
Hartheim am Rhein,Hartheim (Kernort),residential,5,69
Hartheim am Rhein,Hartheim (Kernort),residential,10,203
Hartheim am Rhein,Hartheim (Kernort),residential,15,199
Hartheim am Rhein,Hartheim (Kernort),residential,20,194
Hartheim am Rhein,Hartheim (Kernort),residential,25,57
Hartheim am Rhein,Hartheim (Kernort),residential,30,0
Hartheim am Rhein,Hartheim (Kernort),residential,40,0
Hartheim am Rhein,Hartheim (Kernort),residential,120,0
Hartheim am Rhein,Hartheim (Kernort),unbekannt,0,0
Hartheim am Rhein,Hartheim (Kernort),unbekannt,5,2
Hartheim am Rhein,Hartheim (Kernort),unbekannt,10,1
Hartheim am Rhein,Hartheim (Kernort),unbekannt,15,0
Hartheim am Rhein,Hartheim (Kernort),unbekannt,20,1
Hartheim am Rhein,Hartheim (Kernort),unbekannt,25,1
Hartheim am Rhein,Hartheim (Kernort),unbekannt,30,1
Hartheim am Rhein,Hartheim (Kernort),unbekannt,40,0
Hartheim am Rhein,Hartheim (Kernort),unbekannt,120,1
Hartheim am Rhein,Feldkirch,commercial,0,0
Hartheim am Rhein,Feldkirch,commercial,5,0
Hartheim am Rhein,Feldkirch,commercial,10,0
Hartheim am Rhein,Feldkirch,commercial,15,0
Hartheim am Rhein,Feldkirch,commercial,20,0
Hartheim am Rhein,Feldkirch,commercial,25,0
Hartheim am Rhein,Feldkirch,commercial,30,0
Hartheim am Rhein,Feldkirch,commercial,40,0
Hartheim am Rhein,Feldkirch,commercial,120,0
Hartheim am Rhein,Feldkirch,farmyard,0,0
Hartheim am Rhein,Feldkirch,farmyard,5,0
Hartheim am Rhein,Feldkirch,farmyard,10,0
Hartheim am Rhein,Feldkirch,farmyard,15,0
Hartheim am Rhein,Feldkirch,farmyard,20,0
Hartheim am Rhein,Feldkirch,farmyard,25,0
Hartheim am Rhein,Feldkirch,farmyard,30,2
Hartheim am Rhein,Feldkirch,farmyard,40,0
Hartheim am Rhein,Feldkirch,farmyard,120,1
Hartheim am Rhein,Feldkirch,industrial,0,0
Hartheim am Rhein,Feldkirch,industrial,5,0
Hartheim am Rhein,Feldkirch,industrial,10,0
Hartheim am Rhein,Feldkirch,industrial,15,0
Hartheim am Rhein,Feldkirch,industrial,20,0
Hartheim am Rhein,Feldkirch,industrial,25,0
Hartheim am Rhein,Feldkirch,industrial,30,0
Hartheim am Rhein,Feldkirch,industrial,40,12
Hartheim am Rhein,Feldkirch,industrial,120,13
Hartheim am Rhein,Feldkirch,residential,0,0
Hartheim am Rhein,Feldkirch,residential,5,0
Hartheim am Rhein,Feldkirch,residential,10,0
Hartheim am Rhein,Feldkirch,residential,15,0
Hartheim am Rhein,Feldkirch,residential,20,0
Hartheim am Rhein,Feldkirch,residential,25,1
Hartheim am Rhein,Feldkirch,residential,30,55
Hartheim am Rhein,Feldkirch,residential,40,122
Hartheim am Rhein,Feldkirch,residential,120,0
Hartheim am Rhein,Feldkirch,unbekannt,0,0
Hartheim am Rhein,Feldkirch,unbekannt,5,0
Hartheim am Rhein,Feldkirch,unbekannt,10,0
Hartheim am Rhein,Feldkirch,unbekannt,15,0
Hartheim am Rhein,Feldkirch,unbekannt,20,0
Hartheim am Rhein,Feldkirch,unbekannt,25,0
Hartheim am Rhein,Feldkirch,unbekannt,30,0
Hartheim am Rhein,Feldkirch,unbekannt,40,0
Hartheim am Rhein,Feldkirch,unbekannt,120,1
Hartheim am Rhein,Hartheim am Rhein,commercial,0,0
Hartheim am Rhein,Hartheim am Rhein,commercial,5,0
Hartheim am Rhein,Hartheim am Rhein,commercial,10,0
Hartheim am Rhein,Hartheim am Rhein,commercial,15,0
Hartheim am Rhein,Hartheim am Rhein,commercial,20,0
Hartheim am Rhein,Hartheim am Rhein,commercial,25,0
Hartheim am Rhein,Hartheim am Rhein,commercial,30,0
Hartheim am Rhein,Hartheim am Rhein,commercial,40,0
Hartheim am Rhein,Hartheim am Rhein,commercial,120,0
Hartheim am Rhein,Hartheim am Rhein,farmyard,0,0
Hartheim am Rhein,Hartheim am Rhein,farmyard,5,0
Hartheim am Rhein,Hartheim am Rhein,farmyard,10,0
Hartheim am Rhein,Hartheim am Rhein,farmyard,15,0
Hartheim am Rhein,Hartheim am Rhein,farmyard,20,0
Hartheim am Rhein,Hartheim am Rhein,farmyard,25,0
Hartheim am Rhein,Hartheim am Rhein,farmyard,30,0
Hartheim am Rhein,Hartheim am Rhein,farmyard,40,0
Hartheim am Rhein,Hartheim am Rhein,farmyard,120,0
Hartheim am Rhein,Hartheim am Rhein,industrial,0,0
Hartheim am Rhein,Hartheim am Rhein,industrial,5,0
Hartheim am Rhein,Hartheim am Rhein,industrial,10,0
Hartheim am Rhein,Hartheim am Rhein,industrial,15,0
Hartheim am Rhein,Hartheim am Rhein,industrial,20,0
Hartheim am Rhein,Hartheim am Rhein,industrial,25,0
Hartheim am Rhein,Hartheim am Rhein,industrial,30,0
Hartheim am Rhein,Hartheim am Rhein,industrial,40,0
Hartheim am Rhein,Hartheim am Rhein,industrial,120,0
Hartheim am Rhein,Hartheim am Rhein,residential,0,0
Hartheim am Rhein,Hartheim am Rhein,residential,5,0
Hartheim am Rhein,Hartheim am Rhein,residential,10,0
Hartheim am Rhein,Hartheim am Rhein,residential,15,0
Hartheim am Rhein,Hartheim am Rhein,residential,20,0
Hartheim am Rhein,Hartheim am Rhein,residential,25,0
Hartheim am Rhein,Hartheim am Rhein,residential,30,0
Hartheim am Rhein,Hartheim am Rhein,residential,40,0
Hartheim am Rhein,Hartheim am Rhein,residential,120,0
Hartheim am Rhein,Hartheim am Rhein,unbekannt,0,0
Hartheim am Rhein,Hartheim am Rhein,unbekannt,5,0
Hartheim am Rhein,Hartheim am Rhein,unbekannt,10,0
Hartheim am Rhein,Hartheim am Rhein,unbekannt,15,0
Hartheim am Rhein,Hartheim am Rhein,unbekannt,20,0
Hartheim am Rhein,Hartheim am Rhein,unbekannt,25,0
Hartheim am Rhein,Hartheim am Rhein,unbekannt,30,0
Hartheim am Rhein,Hartheim am Rhein,unbekannt,40,0
Hartheim am Rhein,Hartheim am Rhein,unbekannt,120,0
