GemName,OrtName,Landuse,WegeDauer,Anzahl
Neuenburg am Rhein,Neuenburg am Rhein,unbekannt,40,5
Neuenburg am Rhein,Neuenburg am Rhein,unbekannt,120,4
Neuenburg am Rhein,Zienken,commercial,0,0
Neuenburg am Rhein,Zienken,commercial,5,0
Neuenburg am Rhein,Zienken,commercial,10,0
Neuenburg am Rhein,Zienken,commercial,15,0
Neuenburg am Rhein,Zienken,commercial,20,0
Neuenburg am Rhein,Zienken,commercial,25,0
Neuenburg am Rhein,Zienken,commercial,30,0
Neuenburg am Rhein,Zienken,commercial,40,0
Neuenburg am Rhein,Zienken,commercial,120,0
Neuenburg am Rhein,Zienken,farmyard,0,0
Neuenburg am Rhein,Zienken,farmyard,5,0
Neuenburg am Rhein,Zienken,farmyard,10,0
Neuenburg am Rhein,Zienken,farmyard,15,0
Neuenburg am Rhein,Zienken,farmyard,20,0
Neuenburg am Rhein,Zienken,farmyard,25,0
Neuenburg am Rhein,Zienken,farmyard,30,0
Neuenburg am Rhein,Zienken,farmyard,40,0
Neuenburg am Rhein,Zienken,farmyard,120,0
Neuenburg am Rhein,Zienken,industrial,0,0
Neuenburg am Rhein,Zienken,industrial,5,0
Neuenburg am Rhein,Zienken,industrial,10,0
Neuenburg am Rhein,Zienken,industrial,15,0
Neuenburg am Rhein,Zienken,industrial,20,1
Neuenburg am Rhein,Zienken,industrial,25,0
Neuenburg am Rhein,Zienken,industrial,30,0
Neuenburg am Rhein,Zienken,industrial,40,0
Neuenburg am Rhein,Zienken,industrial,120,0
Neuenburg am Rhein,Zienken,residential,0,0
Neuenburg am Rhein,Zienken,residential,5,67
Neuenburg am Rhein,Zienken,residential,10,105
Neuenburg am Rhein,Zienken,residential,15,57
Neuenburg am Rhein,Zienken,residential,20,28
Neuenburg am Rhein,Zienken,residential,25,0
Neuenburg am Rhein,Zienken,residential,30,0
Neuenburg am Rhein,Zienken,residential,40,0
Neuenburg am Rhein,Zienken,residential,120,0
Neuenburg am Rhein,Zienken,unbekannt,0,0
Neuenburg am Rhein,Zienken,unbekannt,5,1
Neuenburg am Rhein,Zienken,unbekannt,10,1
Neuenburg am Rhein,Zienken,unbekannt,15,0
Neuenburg am Rhein,Zienken,unbekannt,20,0
Neuenburg am Rhein,Zienken,unbekannt,25,0
Neuenburg am Rhein,Zienken,unbekannt,30,0
Neuenburg am Rhein,Zienken,unbekannt,40,0
Neuenburg am Rhein,Zienken,unbekannt,120,0
Neuenburg am Rhein,Grißheim,commercial,0,0
Neuenburg am Rhein,Grißheim,commercial,5,0
Neuenburg am Rhein,Grißheim,commercial,10,0
Neuenburg am Rhein,Grißheim,commercial,15,0
Neuenburg am Rhein,Grißheim,commercial,20,0
Neuenburg am Rhein,Grißheim,commercial,25,0
Neuenburg am Rhein,Grißheim,commercial,30,0
Neuenburg am Rhein,Grißheim,commercial,40,0
Neuenburg am Rhein,Grißheim,commercial,120,0
Neuenburg am Rhein,Grißheim,farmyard,0,0
Neuenburg am Rhein,Grißheim,farmyard,5,0
Neuenburg am Rhein,Grißheim,farmyard,10,2
Neuenburg am Rhein,Grißheim,farmyard,15,1
Neuenburg am Rhein,Grißheim,farmyard,20,2
Neuenburg am Rhein,Grißheim,farmyard,25,1
Neuenburg am Rhein,Grißheim,farmyard,30,0
Neuenburg am Rhein,Grißheim,farmyard,40,0
Neuenburg am Rhein,Grißheim,farmyard,120,0
Neuenburg am Rhein,Grißheim,industrial,0,0
Neuenburg am Rhein,Grißheim,industrial,5,0
Neuenburg am Rhein,Grißheim,industrial,10,0
Neuenburg am Rhein,Grißheim,industrial,15,2
Neuenburg am Rhein,Grißheim,industrial,20,0
Neuenburg am Rhein,Grißheim,industrial,25,0
Neuenburg am Rhein,Grißheim,industrial,30,0
Neuenburg am Rhein,Grißheim,industrial,40,0
Neuenburg am Rhein,Grißheim,industrial,120,4
Neuenburg am Rhein,Grißheim,residential,0,0
Neuenburg am Rhein,Grißheim,residential,5,40
Neuenburg am Rhein,Grißheim,residential,10,91
Neuenburg am Rhein,Grißheim,residential,15,212
Neuenburg am Rhein,Grißheim,residential,20,83
Neuenburg am Rhein,Grißheim,residential,25,11
Neuenburg am Rhein,Grißheim,residential,30,1
Neuenburg am Rhein,Grißheim,residential,40,0
Neuenburg am Rhein,Grißheim,residential,120,1
Neuenburg am Rhein,Grißheim,unbekannt,0,0
Neuenburg am Rhein,Grißheim,unbekannt,5,1
Neuenburg am Rhein,Grißheim,unbekannt,10,0
Neuenburg am Rhein,Grißheim,unbekannt,15,0
Neuenburg am Rhein,Grißheim,unbekannt,20,1
Neuenburg am Rhein,Grißheim,unbekannt,25,0
Neuenburg am Rhein,Grißheim,unbekannt,30,0
Neuenburg am Rhein,Grißheim,unbekannt,40,1
Neuenburg am Rhein,Grißheim,unbekannt,120,1
