sep=;
"29.10.2025 23:30";"0,00"
"29.10.2025 23:45";"0,00"
"30.10.2025 00:00";"0,00"
"30.10.2025 00:15";"0,00"
"30.10.2025 00:30";"0,00"
"30.10.2025 00:45";"0,00"
"30.10.2025 01:00";"0,00"
"30.10.2025 01:15";"0,00"
"30.10.2025 01:30";"0,00"
"30.10.2025 01:45";"0,00"
"30.10.2025 02:00";"0,00"
"30.10.2025 02:15";"0,00"
"30.10.2025 02:30";"0,00"
"30.10.2025 02:45";"0,00"
"30.10.2025 03:00";"0,00"
"30.10.2025 03:15";"0,00"
"30.10.2025 03:30";"0,00"
"30.10.2025 03:45";"0,00"
"30.10.2025 04:00";"0,00"
"30.10.2025 04:15";"0,00"
"30.10.2025 04:30";"0,00"
"30.10.2025 04:45";"0,00"
"30.10.2025 05:00";"0,00"
"30.10.2025 05:15";"0,00"
"30.10.2025 05:30";"0,00"
"30.10.2025 05:45";"0,00"
"30.10.2025 06:00";"0,00"
"30.10.2025 06:15";"0,00"
"30.10.2025 06:30";"0,00"
"30.10.2025 06:45";"0,00"
"30.10.2025 07:00";"0,00"
"30.10.2025 07:15";"0,00"
"30.10.2025 07:30";"0,00"
"30.10.2025 07:45";"0,04"
"30.10.2025 08:00";"0,23"
"30.10.2025 08:15";"0,48"
"30.10.2025 08:30";"0,52"
"30.10.2025 08:45";"0,46"
"30.10.2025 09:00";"0,98"
"30.10.2025 09:15";"3,94"
"30.10.2025 09:30";"2,66"
"30.10.2025 09:45";"3,76"
"30.10.2025 10:00";"3,73"
"30.10.2025 10:15";"4,55"
"30.10.2025 10:30";"2,46"
"30.10.2025 10:45";"2,47"
"30.10.2025 11:00";"7,49"
"30.10.2025 11:15";"7,03"
"30.10.2025 11:30";"8,39"
"30.10.2025 11:45";"6,09"
"30.10.2025 12:00";"7,86"
"30.10.2025 12:15";"5,69"
"30.10.2025 12:30";"2,57"
"30.10.2025 12:45";"6,76"
"30.10.2025 13:00";"8,97"
"30.10.2025 13:15";"7,44"
"30.10.2025 13:30";"8,30"
"30.10.2025 13:45";"6,98"
"30.10.2025 14:00";"1,41"
"30.10.2025 14:15";"7,01"
"30.10.2025 14:30";"7,36"
"30.10.2025 14:45";"6,28"
"30.10.2025 15:00";"5,40"
"30.10.2025 15:15";"4,92"
"30.10.2025 15:30";"4,68"
"30.10.2025 15:45";"4,24"
"30.10.2025 16:00";"3,20"
"30.10.2025 16:15";"2,71"
"30.10.2025 16:30";"1,88"
"30.10.2025 16:45";"1,58"
"30.10.2025 17:00";"0,70"
"30.10.2025 17:15";"0,18"
"30.10.2025 17:30";"0,00"
"30.10.2025 17:45";"0,00"
"30.10.2025 18:00";"0,00"
"30.10.2025 18:15";"0,00"
"30.10.2025 18:30";"0,00"
"30.10.2025 18:45";"0,00"
"30.10.2025 19:00";"0,00"
"30.10.2025 19:15";"0,00"
"30.10.2025 19:30";"0,00"
"30.10.2025 19:45";"0,00"
"30.10.2025 20:00";"0,00"
"30.10.2025 20:15";"0,00"
"30.10.2025 20:30";"0,00"
"30.10.2025 20:45";"0,00"
"30.10.2025 21:00";"0,00"
"30.10.2025 21:15";"0,00"
"30.10.2025 21:30";"0,00"
"30.10.2025 21:45";"0,00"
"30.10.2025 22:00";"0,00"
"30.10.2025 22:15";"0,00"
"30.10.2025 22:30";"0,00"
"30.10.2025 22:45";"0,00"
"30.10.2025 23:00";"0,00"
"30.10.2025 23:15";"0,00"
"30.10.2025 23:30";"0,00"
"30.10.2025 23:45";"0,00"
"31.10.2025 00:00";"0,00"
"31.10.2025 00:15";"0,00"
"31.10.2025 00:30";"0,00"
"31.10.2025 00:45";"0,00"
"31.10.2025 01:00";"0,00"
"31.10.2025 01:15";"0,00"
"31.10.2025 01:30";"0,00"
"31.10.2025 01:45";"0,00"
"31.10.2025 02:00";"0,00"
"31.10.2025 02:15";"0,00"
"31.10.2025 02:30";"0,00"
"31.10.2025 02:45";"0,00"
"31.10.2025 03:00";"0,00"
"31.10.2025 03:15";"0,00"
"31.10.2025 03:30";"0,00"
"31.10.2025 03:45";"0,00"
"31.10.2025 04:00";"0,00"
"31.10.2025 04:15";"0,00"
"31.10.2025 04:30";"0,00"
"31.10.2025 04:45";"0,00"
"31.10.2025 05:00";"0,00"
"31.10.2025 05:15";"0,00"
"31.10.2025 05:30";"0,00"
"31.10.2025 05:45";"0,00"
"31.10.2025 06:00";"0,00"
"31.10.2025 06:15";"0,00"
"31.10.2025 06:30";"0,00"
"31.10.2025 06:45";"0,00"
"31.10.2025 07:00";"0,00"
"31.10.2025 07:15";"0,00"
"31.10.2025 07:30";"0,03"
"31.10.2025 07:45";"0,24"
"31.10.2025 08:00";"0,52"
"31.10.2025 08:15";"0,86"
"31.10.2025 08:30";"1,24"
"31.10.2025 08:45";"1,74"
"31.10.2025 09:00";"2,00"
"31.10.2025 09:15";"1,76"
"31.10.2025 09:30";"3,01"
"31.10.2025 09:45";"3,84"
"31.10.2025 10:00";"4,13"
"31.10.2025 10:15";"4,04"
"31.10.2025 10:30";"4,80"
"31.10.2025 10:45";"3,27"
"31.10.2025 11:00";"3,04"
"31.10.2025 11:15";"3,14"
"31.10.2025 11:30";"3,18"
"31.10.2025 11:45";"4,60"
"31.10.2025 12:00";"2,38"
"31.10.2025 12:15";"2,19"
"31.10.2025 12:30";"2,16"
"31.10.2025 12:45";"2,22"
"31.10.2025 13:00";"2,82"
"31.10.2025 13:15";"4,09"
"31.10.2025 13:30";"3,46"
"31.10.2025 13:45";"4,18"
"31.10.2025 14:00";"3,02"
"31.10.2025 14:15";"2,24"
"31.10.2025 14:30";"3,18"
"31.10.2025 14:45";"3,81"
"31.10.2025 15:00";"3,41"
"31.10.2025 15:15";"2,69"
"31.10.2025 15:30";"1,88"
"31.10.2025 15:45";"1,28"
"31.10.2025 16:00";"0,93"
"31.10.2025 16:15";"0,68"
"31.10.2025 16:30";"0,44"
"31.10.2025 16:45";"0,24"
"31.10.2025 17:00";"0,07"
"31.10.2025 17:15";"0,00"
"31.10.2025 17:30";"0,00"
"31.10.2025 17:45";"0,00"
"31.10.2025 18:00";"0,00"
"31.10.2025 18:15";"0,00"
"31.10.2025 18:30";"0,00"
"31.10.2025 18:45";"0,00"
"31.10.2025 19:00";"0,00"
"31.10.2025 19:15";"0,00"
"31.10.2025 19:30";"0,00"
"31.10.2025 19:45";"0,00"
"31.10.2025 20:00";"0,00"
"31.10.2025 20:15";"0,00"
"31.10.2025 20:30";"0,00"
"31.10.2025 20:45";"0,00"
"31.10.2025 21:00";"0,00"
"31.10.2025 21:15";"0,00"
"31.10.2025 21:30";"0,00"
"31.10.2025 21:45";"0,00"
"31.10.2025 22:00";"0,00"
"31.10.2025 22:15";"0,00"
"31.10.2025 22:30";"0,00"
"31.10.2025 22:45";"0,00"
"31.10.2025 23:00";"0,00"
"31.10.2025 23:15";"0,00"
"31.10.2025 23:30";"0,00"
"31.10.2025 23:45";"0,00"
"01.11.2025 00:00";"0,00"
"01.11.2025 00:15";"0,00"
"01.11.2025 00:30";"0,00"
"01.11.2025 00:45";"0,00"
"01.11.2025 01:00";"0,00"
"01.11.2025 01:15";"0,00"
"01.11.2025 01:30";"0,00"
"01.11.2025 01:45";"0,00"
"01.11.2025 02:00";"0,00"
"01.11.2025 02:15";"0,00"
"01.11.2025 02:30";"0,00"
"01.11.2025 02:45";"0,00"
"01.11.2025 03:00";"0,00"
"01.11.2025 03:15";"0,00"
"01.11.2025 03:30";"0,00"
"01.11.2025 03:45";"0,00"
"01.11.2025 04:00";"0,00"
"01.11.2025 04:15";"0,00"
"01.11.2025 04:30";"0,00"
"01.11.2025 04:45";"0,00"
"01.11.2025 05:00";"0,00"
"01.11.2025 05:15";"0,00"
"01.11.2025 05:30";"0,00"
"01.11.2025 05:45";"0,00"
"01.11.2025 06:00";"0,00"
"01.11.2025 06:15";"0,00"
"01.11.2025 06:30";"0,00"
"01.11.2025 06:45";"0,00"
"01.11.2025 07:00";"0,00"
"01.11.2025 07:15";"0,00"
"01.11.2025 07:30";"0,00"
"01.11.2025 07:45";"0,18"
"01.11.2025 08:00";"0,47"
"01.11.2025 08:15";"0,67"
"01.11.2025 08:30";"1,08"
"01.11.2025 08:45";"1,62"
"01.11.2025 09:00";"1,75"
"01.11.2025 09:15";"1,89"
"01.11.2025 09:30";"2,04"
"01.11.2025 09:45";"2,10"
"01.11.2025 10:00";"2,70"
"01.11.2025 10:15";"2,44"
"01.11.2025 10:30";"2,17"
"01.11.2025 10:45";"1,56"
"01.11.2025 11:00";"1,79"
"01.11.2025 11:15";"2,06"
"01.11.2025 11:30";"3,18"
"01.11.2025 11:45";"4,09"
"01.11.2025 12:00";"3,03"
"01.11.2025 12:15";"2,12"
"01.11.2025 12:30";"1,76"
"01.11.2025 12:45";"1,82"
"01.11.2025 13:00";"1,57"
"01.11.2025 13:15";"1,55"
"01.11.2025 13:30";"1,24"
"01.11.2025 13:45";"0,92"
"01.11.2025 14:00";"0,73"
"01.11.2025 14:15";"1,02"
"01.11.2025 14:30";"0,98"
"01.11.2025 14:45";"0,87"
"01.11.2025 15:00";"1,36"
"01.11.2025 15:15";"1,00"
"01.11.2025 15:30";"0,62"
"01.11.2025 15:45";"0,57"
"01.11.2025 16:00";"0,20"
"01.11.2025 16:15";"0,18"
"01.11.2025 16:30";"0,04"
"01.11.2025 16:45";"0,00"
"01.11.2025 17:00";"0,00"
"01.11.2025 17:15";"0,00"
"01.11.2025 17:30";"0,00"
"01.11.2025 17:45";"0,00"
"01.11.2025 18:00";"0,00"
"01.11.2025 18:15";"0,00"
"01.11.2025 18:30";"0,00"
"01.11.2025 18:45";"0,00"
"01.11.2025 19:00";"0,00"
"01.11.2025 19:15";"0,00"
"01.11.2025 19:30";"0,00"
"01.11.2025 19:45";"0,00"
"01.11.2025 20:00";"0,00"
"01.11.2025 20:15";"0,00"
"01.11.2025 20:30";"0,00"
"01.11.2025 20:45";"0,00"
"01.11.2025 21:00";"0,00"
"01.11.2025 21:15";"0,00"
"01.11.2025 21:30";"0,00"
"01.11.2025 21:45";"0,00"
"01.11.2025 22:00";"0,00"
"01.11.2025 22:15";"0,00"
"01.11.2025 22:30";"0,00"
"01.11.2025 22:45";"0,00"
"01.11.2025 23:00";"0,00"
"01.11.2025 23:15";"0,00"
"01.11.2025 23:30";"0,00"
"01.11.2025 23:45";"0,00"
"02.11.2025 00:00";"0,00"
"02.11.2025 00:15";"0,00"
"02.11.2025 00:30";"0,00"
"02.11.2025 00:45";"0,00"
"02.11.2025 01:00";"0,00"
"02.11.2025 01:15";"0,00"
"02.11.2025 01:30";"0,00"
"02.11.2025 01:45";"0,00"
"02.11.2025 02:00";"0,00"
"02.11.2025 02:15";"0,00"
"02.11.2025 02:30";"0,00"
"02.11.2025 02:45";"0,00"
"02.11.2025 03:00";"0,00"
"02.11.2025 03:15";"0,00"
"02.11.2025 03:30";"0,00"
"02.11.2025 03:45";"0,00"
"02.11.2025 04:00";"0,00"
"02.11.2025 04:15";"0,00"
"02.11.2025 04:30";"0,00"
"02.11.2025 04:45";"0,00"
"02.11.2025 05:00";"0,00"
"02.11.2025 05:15";"0,00"
"02.11.2025 05:30";"0,00"
"02.11.2025 05:45";"0,00"
"02.11.2025 06:00";"0,00"
"02.11.2025 06:15";"0,00"
"02.11.2025 06:30";"0,00"
"02.11.2025 06:45";"0,00"
"02.11.2025 07:00";"0,00"
"02.11.2025 07:15";"0,00"
"02.11.2025 07:30";"0,00"
"02.11.2025 07:45";"0,00"
"02.11.2025 08:00";"0,00"
"02.11.2025 08:15";"0,11"
"02.11.2025 08:30";"0,30"
"02.11.2025 08:45";"0,35"
"02.11.2025 09:00";"0,22"
"02.11.2025 09:15";"0,29"
"02.11.2025 09:30";"0,68"
"02.11.2025 09:45";"1,36"
"02.11.2025 10:00";"0,90"
"02.11.2025 10:15";"1,01"
"02.11.2025 10:30";"1,10"
"02.11.2025 10:45";"1,13"
"02.11.2025 11:00";"1,46"
"02.11.2025 11:15";"1,30"
"02.11.2025 11:30";"1,34"
"02.11.2025 11:45";"1,03"
"02.11.2025 12:00";"1,30"
"02.11.2025 12:15";"1,49"
"02.11.2025 12:30";"1,40"
"02.11.2025 12:45";"0,91"
"02.11.2025 13:00";"0,65"
"02.11.2025 13:15";"0,62"
"02.11.2025 13:30";"0,69"
"02.11.2025 13:45";"0,41"
"02.11.2025 14:00";"0,43"
"02.11.2025 14:15";"0,53"
"02.11.2025 14:30";"0,43"
"02.11.2025 14:45";"0,35"
"02.11.2025 15:00";"0,26"
"02.11.2025 15:15";"0,34"
"02.11.2025 15:30";"0,26"
"02.11.2025 15:45";"0,22"
"02.11.2025 16:00";"0,51"
"02.11.2025 16:15";"1,43"
"02.11.2025 16:30";"1,22"
"02.11.2025 16:45";"0,81"
"02.11.2025 17:00";"0,26"
"02.11.2025 17:15";"0,02"
"02.11.2025 17:30";"0,00"
"02.11.2025 17:45";"0,00"
"02.11.2025 18:00";"0,00"
"02.11.2025 18:15";"0,00"
"02.11.2025 18:30";"0,00"
"02.11.2025 18:45";"0,00"
"02.11.2025 19:00";"0,00"
"02.11.2025 19:15";"0,00"
"02.11.2025 19:30";"0,00"
"02.11.2025 19:45";"0,00"
"02.11.2025 20:00";"0,00"
"02.11.2025 20:15";"0,00"
"02.11.2025 20:30";"0,00"
"02.11.2025 20:45";"0,00"
"02.11.2025 21:00";"0,00"
"02.11.2025 21:15";"0,00"
"02.11.2025 21:30";"0,00"
"02.11.2025 21:45";"0,00"
"02.11.2025 22:00";"0,00"
"02.11.2025 22:15";"0,00"
"02.11.2025 22:30";"0,00"
"02.11.2025 22:45";"0,00"
"02.11.2025 23:00";"0,00"
"02.11.2025 23:15";"0,00"
"02.11.2025 23:30";"0,00"
"02.11.2025 23:45";"0,00"
"03.11.2025 00:00";"0,00"
"03.11.2025 00:15";"0,00"
"03.11.2025 00:30";"0,00"
"03.11.2025 00:45";"0,00"
"03.11.2025 01:00";"0,00"
"03.11.2025 01:15";"0,00"
"03.11.2025 01:30";"0,00"
"03.11.2025 01:45";"0,00"
"03.11.2025 02:00";"0,00"
"03.11.2025 02:15";"0,00"
"03.11.2025 02:30";"0,00"
"03.11.2025 02:45";"0,00"
"03.11.2025 03:00";"0,00"
"03.11.2025 03:15";"0,00"
"03.11.2025 03:30";"0,00"
"03.11.2025 03:45";"0,00"
"03.11.2025 04:00";"0,00"
"03.11.2025 04:15";"0,00"
"03.11.2025 04:30";"0,00"
"03.11.2025 04:45";"0,00"
"03.11.2025 05:00";"0,00"
"03.11.2025 05:15";"0,00"
"03.11.2025 05:30";"0,00"
"03.11.2025 05:45";"0,00"
"03.11.2025 06:00";"0,00"
"03.11.2025 06:15";"0,00"
"03.11.2025 06:30";"0,00"
"03.11.2025 06:45";"0,00"
"03.11.2025 07:00";"0,00"
"03.11.2025 07:15";"0,00"
"03.11.2025 07:30";"0,00"
"03.11.2025 07:45";"0,03"
"03.11.2025 08:00";"0,22"
"03.11.2025 08:15";"0,40"
"03.11.2025 08:30";"0,67"
"03.11.2025 08:45";"1,14"
"03.11.2025 09:00";"1,38"
"03.11.2025 09:15";"2,68"
"03.11.2025 09:30";"3,63"
"03.11.2025 09:45";"4,30"
"03.11.2025 10:00";"5,23"
"03.11.2025 10:15";"5,42"
"03.11.2025 10:30";"4,75"
"03.11.2025 10:45";"4,01"
"03.11.2025 11:00";"6,99"
"03.11.2025 11:15";"7,74"
"03.11.2025 11:30";"7,36"
"03.11.2025 11:45";"8,58"
"03.11.2025 12:00";"5,76"
"03.11.2025 12:15";"7,28"
"03.11.2025 12:30";"9,01"
"03.11.2025 12:45";"8,75"
"03.11.2025 13:00";"9,16"
"03.11.2025 13:15";"8,89"
"03.11.2025 13:30";"8,98"
"03.11.2025 13:45";"8,46"
"03.11.2025 14:00";"8,24"
"03.11.2025 14:15";"7,47"
"03.11.2025 14:30";"4,39"
"03.11.2025 14:45";"5,62"
"03.11.2025 15:00";"4,88"
"03.11.2025 15:15";"5,03"
"03.11.2025 15:30";"4,48"
"03.11.2025 15:45";"3,92"
"03.11.2025 16:00";"3,39"
"03.11.2025 16:15";"2,76"
"03.11.2025 16:30";"2,28"
"03.11.2025 16:45";"1,64"
"03.11.2025 17:00";"0,72"
"03.11.2025 17:15";"0,02"
"03.11.2025 17:30";"0,00"
"03.11.2025 17:45";"0,00"
"03.11.2025 18:00";"0,00"
"03.11.2025 18:15";"0,00"
"03.11.2025 18:30";"0,00"
"03.11.2025 18:45";"0,00"
"03.11.2025 19:00";"0,00"
"03.11.2025 19:15";"0,00"
"03.11.2025 19:30";"0,00"
"03.11.2025 19:45";"0,00"
"03.11.2025 20:00";"0,00"
"03.11.2025 20:15";"0,00"
"03.11.2025 20:30";"0,00"
"03.11.2025 20:45";"0,00"
"03.11.2025 21:00";"0,00"
"03.11.2025 21:15";"0,00"
"03.11.2025 21:30";"0,00"
"03.11.2025 21:45";"0,00"
"03.11.2025 22:00";"0,00"
"03.11.2025 22:15";"0,00"
"03.11.2025 22:30";"0,00"
"03.11.2025 22:45";"0,00"
"03.11.2025 23:00";"0,00"
"03.11.2025 23:15";"0,00"
"03.11.2025 23:30";"0,00"
"03.11.2025 23:45";"0,00"
"04.11.2025 00:00";"0,00"
