sep=;
"05.03.2025 23:30";"0,00"
"05.03.2025 23:45";"0,00"
"06.03.2025 00:00";"0,00"
"06.03.2025 00:15";"0,00"
"06.03.2025 00:30";"0,00"
"06.03.2025 00:45";"0,00"
"06.03.2025 01:00";"0,00"
"06.03.2025 01:15";"0,00"
"06.03.2025 01:30";"0,00"
"06.03.2025 01:45";"0,00"
"06.03.2025 02:00";"0,00"
"06.03.2025 02:15";"0,00"
"06.03.2025 02:30";"0,00"
"06.03.2025 02:45";"0,00"
"06.03.2025 03:00";"0,00"
"06.03.2025 03:15";"0,00"
"06.03.2025 03:30";"0,00"
"06.03.2025 03:45";"0,00"
"06.03.2025 04:00";"0,00"
"06.03.2025 04:15";"0,00"
"06.03.2025 04:30";"0,00"
"06.03.2025 04:45";"0,00"
"06.03.2025 05:00";"0,00"
"06.03.2025 05:15";"0,00"
"06.03.2025 05:30";"0,00"
"06.03.2025 05:45";"0,00"
"06.03.2025 06:00";"0,00"
"06.03.2025 06:15";"0,00"
"06.03.2025 06:30";"0,00"
"06.03.2025 06:45";"0,00"
"06.03.2025 07:00";"0,00"
"06.03.2025 07:15";"0,00"
"06.03.2025 07:30";"0,13"
"06.03.2025 07:45";"0,34"
"06.03.2025 08:00";"0,57"
"06.03.2025 08:15";"0,78"
"06.03.2025 08:30";"1,06"
"06.03.2025 08:45";"1,51"
"06.03.2025 09:00";"2,13"
"06.03.2025 09:15";"2,84"
"06.03.2025 09:30";"3,68"
"06.03.2025 09:45";"4,48"
"06.03.2025 10:00";"5,29"
"06.03.2025 10:15";"5,99"
"06.03.2025 10:30";"6,68"
"06.03.2025 10:45";"7,32"
"06.03.2025 11:00";"7,89"
"06.03.2025 11:15";"8,33"
"06.03.2025 11:30";"8,76"
"06.03.2025 11:45";"9,12"
"06.03.2025 12:00";"9,45"
"06.03.2025 12:15";"9,92"
"06.03.2025 12:30";"10,21"
"06.03.2025 12:45";"10,33"
"06.03.2025 13:00";"10,44"
"06.03.2025 13:15";"10,46"
"06.03.2025 13:30";"10,36"
"06.03.2025 13:45";"10,30"
"06.03.2025 14:00";"9,89"
"06.03.2025 14:15";"9,82"
"06.03.2025 14:30";"9,69"
"06.03.2025 14:45";"9,49"
"06.03.2025 15:00";"9,10"
"06.03.2025 15:15";"8,23"
"06.03.2025 15:30";"8,17"
"06.03.2025 15:45";"7,45"
"06.03.2025 16:00";"6,72"
"06.03.2025 16:15";"6,00"
"06.03.2025 16:30";"5,29"
"06.03.2025 16:45";"4,69"
"06.03.2025 17:00";"4,08"
"06.03.2025 17:15";"3,12"
"06.03.2025 17:30";"2,30"
"06.03.2025 17:45";"1,76"
"06.03.2025 18:00";"0,96"
"06.03.2025 18:15";"0,39"
"06.03.2025 18:30";"0,01"
"06.03.2025 18:45";"0,00"
"06.03.2025 19:00";"0,00"
"06.03.2025 19:15";"0,00"
"06.03.2025 19:30";"0,00"
"06.03.2025 19:45";"0,00"
"06.03.2025 20:00";"0,00"
"06.03.2025 20:15";"0,00"
"06.03.2025 20:30";"0,00"
"06.03.2025 20:45";"0,00"
"06.03.2025 21:00";"0,00"
"06.03.2025 21:15";"0,00"
"06.03.2025 21:30";"0,00"
"06.03.2025 21:45";"0,00"
"06.03.2025 22:00";"0,00"
"06.03.2025 22:15";"0,00"
"06.03.2025 22:30";"0,00"
"06.03.2025 22:45";"0,00"
"06.03.2025 23:00";"0,00"
"06.03.2025 23:15";"0,00"
"06.03.2025 23:30";"0,00"
"06.03.2025 23:45";"0,00"
"07.03.2025 00:00";"0,00"
"07.03.2025 00:15";"0,00"
"07.03.2025 00:30";"0,00"
"07.03.2025 00:45";"0,00"
"07.03.2025 01:00";"0,00"
"07.03.2025 01:15";"0,00"
"07.03.2025 01:30";"0,00"
"07.03.2025 01:45";"0,00"
"07.03.2025 02:00";"0,00"
"07.03.2025 02:15";"0,00"
"07.03.2025 02:30";"0,00"
"07.03.2025 02:45";"0,00"
"07.03.2025 03:00";"0,00"
"07.03.2025 03:15";"0,00"
"07.03.2025 03:30";"0,00"
"07.03.2025 03:45";"0,00"
"07.03.2025 04:00";"0,00"
"07.03.2025 04:15";"0,00"
"07.03.2025 04:30";"0,00"
"07.03.2025 04:45";"0,00"
"07.03.2025 05:00";"0,00"
"07.03.2025 05:15";"0,00"
"07.03.2025 05:30";"0,00"
"07.03.2025 05:45";"0,00"
"07.03.2025 06:00";"0,00"
"07.03.2025 06:15";"0,00"
"07.03.2025 06:30";"0,00"
"07.03.2025 06:45";"0,00"
"07.03.2025 07:00";"0,00"
"07.03.2025 07:15";"0,04"
"07.03.2025 07:30";"0,30"
"07.03.2025 07:45";"0,54"
"07.03.2025 08:00";"0,72"
"07.03.2025 08:15";"0,92"
"07.03.2025 08:30";"1,16"
"07.03.2025 08:45";"1,60"
"07.03.2025 09:00";"2,26"
"07.03.2025 09:15";"2,94"
"07.03.2025 09:30";"3,62"
"07.03.2025 09:45";"4,45"
"07.03.2025 10:00";"5,28"
"07.03.2025 10:15";"5,97"
"07.03.2025 10:30";"6,65"
"07.03.2025 10:45";"7,24"
"07.03.2025 11:00";"7,74"
"07.03.2025 11:15";"8,19"
"07.03.2025 11:30";"8,64"
"07.03.2025 11:45";"9,08"
"07.03.2025 12:00";"9,39"
"07.03.2025 12:15";"9,65"
"07.03.2025 12:30";"9,73"
"07.03.2025 12:45";"9,02"
"07.03.2025 13:00";"9,59"
"07.03.2025 13:15";"10,14"
"07.03.2025 13:30";"10,12"
"07.03.2025 13:45";"10,03"
"07.03.2025 14:00";"9,84"
"07.03.2025 14:15";"9,74"
"07.03.2025 14:30";"9,41"
"07.03.2025 14:45";"7,97"
"07.03.2025 15:00";"8,45"
"07.03.2025 15:15";"8,35"
"07.03.2025 15:30";"7,97"
"07.03.2025 15:45";"7,51"
"07.03.2025 16:00";"6,69"
"07.03.2025 16:15";"5,76"
"07.03.2025 16:30";"5,08"
"07.03.2025 16:45";"4,46"
"07.03.2025 17:00";"3,82"
"07.03.2025 17:15";"3,14"
"07.03.2025 17:30";"2,36"
"07.03.2025 17:45";"1,64"
"07.03.2025 18:00";"0,92"
"07.03.2025 18:15";"0,33"
"07.03.2025 18:30";"0,02"
"07.03.2025 18:45";"0,00"
"07.03.2025 19:00";"0,00"
"07.03.2025 19:15";"0,00"
"07.03.2025 19:30";"0,00"
"07.03.2025 19:45";"0,00"
"07.03.2025 20:00";"0,00"
"07.03.2025 20:15";"0,00"
"07.03.2025 20:30";"0,00"
"07.03.2025 20:45";"0,00"
"07.03.2025 21:00";"0,00"
"07.03.2025 21:15";"0,00"
"07.03.2025 21:30";"0,00"
"07.03.2025 21:45";"0,00"
"07.03.2025 22:00";"0,00"
"07.03.2025 22:15";"0,00"
"07.03.2025 22:30";"0,00"
"07.03.2025 22:45";"0,00"
"07.03.2025 23:00";"0,00"
"07.03.2025 23:15";"0,00"
"07.03.2025 23:30";"0,00"
"07.03.2025 23:45";"0,00"
"08.03.2025 00:00";"0,00"
"08.03.2025 00:15";"0,00"
"08.03.2025 00:30";"0,00"
"08.03.2025 00:45";"0,00"
"08.03.2025 01:00";"0,00"
"08.03.2025 01:15";"0,00"
"08.03.2025 01:30";"0,00"
"08.03.2025 01:45";"0,00"
"08.03.2025 02:00";"0,00"
"08.03.2025 02:15";"0,00"
"08.03.2025 02:30";"0,00"
"08.03.2025 02:45";"0,00"
"08.03.2025 03:00";"0,00"
"08.03.2025 03:15";"0,00"
"08.03.2025 03:30";"0,00"
"08.03.2025 03:45";"0,00"
"08.03.2025 04:00";"0,00"
"08.03.2025 04:15";"0,00"
"08.03.2025 04:30";"0,00"
"08.03.2025 04:45";"0,00"
"08.03.2025 05:00";"0,00"
"08.03.2025 05:15";"0,00"
"08.03.2025 05:30";"0,00"
"08.03.2025 05:45";"0,00"
"08.03.2025 06:00";"0,00"
"08.03.2025 06:15";"0,00"
"08.03.2025 06:30";"0,00"
"08.03.2025 06:45";"0,00"
"08.03.2025 07:00";"0,00"
"08.03.2025 07:15";"0,02"
"08.03.2025 07:30";"0,20"
"08.03.2025 07:45";"0,42"
"08.03.2025 08:00";"0,64"
"08.03.2025 08:15";"0,85"
"08.03.2025 08:30";"1,16"
"08.03.2025 08:45";"1,65"
"08.03.2025 09:00";"2,23"
"08.03.2025 09:15";"3,01"
"08.03.2025 09:30";"3,89"
"08.03.2025 09:45";"4,67"
"08.03.2025 10:00";"4,94"
"08.03.2025 10:15";"5,52"
"08.03.2025 10:30";"6,12"
"08.03.2025 10:45";"7,34"
"08.03.2025 11:00";"7,91"
"08.03.2025 11:15";"8,38"
"08.03.2025 11:30";"8,82"
"08.03.2025 11:45";"9,20"
"08.03.2025 12:00";"9,54"
"08.03.2025 12:15";"9,80"
"08.03.2025 12:30";"9,99"
"08.03.2025 12:45";"10,12"
"08.03.2025 13:00";"10,24"
"08.03.2025 13:15";"10,26"
"08.03.2025 13:30";"10,24"
"08.03.2025 13:45";"10,19"
"08.03.2025 14:00";"10,04"
"08.03.2025 14:15";"9,91"
"08.03.2025 14:30";"9,76"
"08.03.2025 14:45";"9,39"
"08.03.2025 15:00";"9,09"
"08.03.2025 15:15";"8,75"
"08.03.2025 15:30";"8,28"
"08.03.2025 15:45";"7,71"
"08.03.2025 16:00";"6,88"
"08.03.2025 16:15";"5,83"
"08.03.2025 16:30";"4,85"
"08.03.2025 16:45";"4,67"
"08.03.2025 17:00";"4,12"
"08.03.2025 17:15";"3,28"
"08.03.2025 17:30";"2,61"
"08.03.2025 17:45";"1,72"
"08.03.2025 18:00";"0,79"
"08.03.2025 18:15";"0,10"
"08.03.2025 18:30";"0,00"
"08.03.2025 18:45";"0,00"
"08.03.2025 19:00";"0,00"
"08.03.2025 19:15";"0,00"
"08.03.2025 19:30";"0,00"
"08.03.2025 19:45";"0,00"
"08.03.2025 20:00";"0,00"
"08.03.2025 20:15";"0,00"
"08.03.2025 20:30";"0,00"
"08.03.2025 20:45";"0,00"
"08.03.2025 21:00";"0,00"
"08.03.2025 21:15";"0,00"
"08.03.2025 21:30";"0,00"
"08.03.2025 21:45";"0,00"
"08.03.2025 22:00";"0,00"
"08.03.2025 22:15";"0,00"
"08.03.2025 22:30";"0,00"
"08.03.2025 22:45";"0,00"
"08.03.2025 23:00";"0,00"
"08.03.2025 23:15";"0,00"
"08.03.2025 23:30";"0,00"
"08.03.2025 23:45";"0,00"
"09.03.2025 00:00";"0,00"
"09.03.2025 00:15";"0,00"
"09.03.2025 00:30";"0,00"
"09.03.2025 00:45";"0,00"
"09.03.2025 01:00";"0,00"
"09.03.2025 01:15";"0,00"
"09.03.2025 01:30";"0,00"
"09.03.2025 01:45";"0,00"
"09.03.2025 02:00";"0,00"
"09.03.2025 02:15";"0,00"
"09.03.2025 02:30";"0,00"
"09.03.2025 02:45";"0,00"
"09.03.2025 03:00";"0,00"
"09.03.2025 03:15";"0,00"
"09.03.2025 03:30";"0,00"
"09.03.2025 03:45";"0,00"
"09.03.2025 04:00";"0,00"
"09.03.2025 04:15";"0,00"
"09.03.2025 04:30";"0,00"
"09.03.2025 04:45";"0,00"
"09.03.2025 05:00";"0,00"
"09.03.2025 05:15";"0,00"
"09.03.2025 05:30";"0,00"
"09.03.2025 05:45";"0,00"
"09.03.2025 06:00";"0,00"
"09.03.2025 06:15";"0,00"
"09.03.2025 06:30";"0,00"
"09.03.2025 06:45";"0,00"
"09.03.2025 07:00";"0,00"
"09.03.2025 07:15";"0,00"
"09.03.2025 07:30";"0,13"
"09.03.2025 07:45";"0,36"
"09.03.2025 08:00";"0,62"
"09.03.2025 08:15";"0,85"
"09.03.2025 08:30";"1,18"
"09.03.2025 08:45";"1,63"
"09.03.2025 09:00";"2,18"
"09.03.2025 09:15";"2,86"
"09.03.2025 09:30";"3,65"
"09.03.2025 09:45";"4,46"
"09.03.2025 10:00";"5,29"
"09.03.2025 10:15";"6,01"
"09.03.2025 10:30";"6,35"
"09.03.2025 10:45";"6,75"
"09.03.2025 11:00";"7,90"
"09.03.2025 11:15";"8,33"
"09.03.2025 11:30";"8,86"
"09.03.2025 11:45";"8,84"
"09.03.2025 12:00";"9,45"
"09.03.2025 12:15";"9,78"
"09.03.2025 12:30";"9,98"
"09.03.2025 12:45";"10,07"
"09.03.2025 13:00";"10,17"
"09.03.2025 13:15";"10,21"
"09.03.2025 13:30";"9,76"
"09.03.2025 13:45";"10,16"
"09.03.2025 14:00";"10,02"
"09.03.2025 14:15";"9,55"
"09.03.2025 14:30";"8,42"
"09.03.2025 14:45";"7,63"
"09.03.2025 15:00";"5,38"
"09.03.2025 15:15";"5,68"
"09.03.2025 15:30";"5,98"
"09.03.2025 15:45";"4,63"
"09.03.2025 16:00";"2,90"
"09.03.2025 16:15";"2,32"
"09.03.2025 16:30";"2,30"
"09.03.2025 16:45";"2,55"
"09.03.2025 17:00";"2,50"
"09.03.2025 17:15";"1,84"
"09.03.2025 17:30";"1,20"
"09.03.2025 17:45";"0,80"
"09.03.2025 18:00";"0,46"
"09.03.2025 18:15";"0,17"
"09.03.2025 18:30";"0,00"
"09.03.2025 18:45";"0,00"
"09.03.2025 19:00";"0,00"
"09.03.2025 19:15";"0,00"
"09.03.2025 19:30";"0,00"
"09.03.2025 19:45";"0,00"
"09.03.2025 20:00";"0,00"
"09.03.2025 20:15";"0,00"
"09.03.2025 20:30";"0,00"
"09.03.2025 20:45";"0,00"
"09.03.2025 21:00";"0,00"
"09.03.2025 21:15";"0,00"
"09.03.2025 21:30";"0,00"
"09.03.2025 21:45";"0,00"
"09.03.2025 22:00";"0,00"
"09.03.2025 22:15";"0,00"
"09.03.2025 22:30";"0,00"
"09.03.2025 22:45";"0,00"
"09.03.2025 23:00";"0,00"
"09.03.2025 23:15";"0,00"
"09.03.2025 23:30";"0,00"
"09.03.2025 23:45";"0,00"
"10.03.2025 00:00";"0,00"
"10.03.2025 00:15";"0,00"
"10.03.2025 00:30";"0,00"
"10.03.2025 00:45";"0,00"
"10.03.2025 01:00";"0,00"
"10.03.2025 01:15";"0,00"
"10.03.2025 01:30";"0,00"
"10.03.2025 01:45";"0,00"
"10.03.2025 02:00";"0,00"
"10.03.2025 02:15";"0,00"
"10.03.2025 02:30";"0,00"
"10.03.2025 02:45";"0,00"
"10.03.2025 03:00";"0,00"
"10.03.2025 03:15";"0,00"
"10.03.2025 03:30";"0,00"
"10.03.2025 03:45";"0,00"
"10.03.2025 04:00";"0,00"
"10.03.2025 04:15";"0,00"
"10.03.2025 04:30";"0,00"
"10.03.2025 04:45";"0,00"
"10.03.2025 05:00";"0,00"
"10.03.2025 05:15";"0,00"
"10.03.2025 05:30";"0,00"
"10.03.2025 05:45";"0,00"
"10.03.2025 06:00";"0,00"
"10.03.2025 06:15";"0,00"
"10.03.2025 06:30";"0,00"
"10.03.2025 06:45";"0,00"
"10.03.2025 07:00";"0,00"
"10.03.2025 07:15";"0,00"
"10.03.2025 07:30";"0,00"
"10.03.2025 07:45";"0,08"
"10.03.2025 08:00";"0,13"
"10.03.2025 08:15";"0,16"
"10.03.2025 08:30";"0,18"
"10.03.2025 08:45";"0,15"
"10.03.2025 09:00";"0,20"
"10.03.2025 09:15";"0,39"
"10.03.2025 09:30";"0,68"
"10.03.2025 09:45";"0,67"
"10.03.2025 10:00";"0,75"
"10.03.2025 10:15";"0,84"
"10.03.2025 10:30";"0,81"
"10.03.2025 10:45";"0,71"
"10.03.2025 11:00";"0,72"
"10.03.2025 11:15";"0,83"
"10.03.2025 11:30";"0,95"
"10.03.2025 11:45";"0,89"
"10.03.2025 12:00";"0,84"
"10.03.2025 12:15";"0,99"
"10.03.2025 12:30";"1,04"
"10.03.2025 12:45";"1,42"
"10.03.2025 13:00";"2,03"
"10.03.2025 13:15";"2,12"
"10.03.2025 13:30";"2,07"
"10.03.2025 13:45";"1,96"
"10.03.2025 14:00";"2,49"
"10.03.2025 14:15";"3,21"
"10.03.2025 14:30";"3,33"
"10.03.2025 14:45";"3,04"
"10.03.2025 15:00";"3,07"
"10.03.2025 15:15";"3,15"
"10.03.2025 15:30";"3,07"
"10.03.2025 15:45";"3,00"
"10.03.2025 16:00";"3,07"
"10.03.2025 16:15";"3,51"
"10.03.2025 16:30";"3,45"
"10.03.2025 16:45";"3,56"
"10.03.2025 17:00";"3,59"
"10.03.2025 17:15";"2,97"
"10.03.2025 17:30";"2,02"
"10.03.2025 17:45";"1,32"
"10.03.2025 18:00";"0,94"
"10.03.2025 18:15";"0,22"
"10.03.2025 18:30";"0,01"
"10.03.2025 18:45";"0,00"
"10.03.2025 19:00";"0,00"
"10.03.2025 19:15";"0,00"
"10.03.2025 19:30";"0,00"
"10.03.2025 19:45";"0,00"
"10.03.2025 20:00";"0,00"
"10.03.2025 20:15";"0,00"
"10.03.2025 20:30";"0,00"
"10.03.2025 20:45";"0,00"
"10.03.2025 21:00";"0,00"
"10.03.2025 21:15";"0,00"
"10.03.2025 21:30";"0,00"
"10.03.2025 21:45";"0,00"
"10.03.2025 22:00";"0,00"
"10.03.2025 22:15";"0,00"
"10.03.2025 22:30";"0,00"
"10.03.2025 22:45";"0,00"
"10.03.2025 23:00";"0,00"
"10.03.2025 23:15";"0,00"
"10.03.2025 23:30";"0,00"
"10.03.2025 23:45";"0,00"
"11.03.2025 00:00";"0,00"
